id,title,company,location,posted_date,job_description,job_url,search_role,search_location,extracted_skills,skills_count,scraped_at
,Chatbot & Business Insight - Regional Seller Experience (Contract),Shopee,"Jakarta Raya, Indonesia",2026-05-28,"Job Description


Analyze chatbot transcripts to identify issues and propose improvements.
Coordinate and monitor sentiment surveys across countries.
Evaluate chatbot features against global competitors and identify improvement areas.
Classify historical chat data to build a structured Q&A repository.
Label datasets with relevant tags (intent, sentiment, etc.) for machine learning use.
Assist in compiling requirements, coordinating rollouts, and collecting post-launch feedback.


Requirements


Strong research skills, especially in analyzing external platforms and competitors
Ability to transform unstructured data into clear, actionable insights
Proficient in data analysis, quality assurance, and competitive benchmarking
Detail-oriented with strong analytical thinking
Excellent communication and coordination across teams
Self-motivated and proactive with the ability to work independently",https://id.linkedin.com/jobs/view/chatbot-business-insight-regional-seller-experience-contract-at-shopee-4309452509?position=16&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=pb6IiYkSWPMKdea2DqqC2g%3D%3D,Machine Learning,Indonesia,[],0,2026-05-31T09:48:17.024056
,GoTo Financial - Data Scientist Intern,GoTo Group,Jakarta,2026-05-27,"About The Role

We are looking for a dynamic and energetic intern eager to tackle deep learning and computer vision challenges across various business areas in GoTo Financial. As part of the KYC Data Science Team, you will attend daily standups, collaborate on live production projects, and contribute to prototype development.

What you will do


Work with diverse data types, including images, videos, and text.
Design, train, quantize, and deploy deep learning/computer vision models.
Develop unit tests and documentation, while evaluating and benchmarking model performance.
Communicate regularly with your supervisor or buddy for updates and feedback.


What you will need


Strong understanding of deep learning and computer vision for practical applications.
Proficiency in deep learning frameworks such as PyTorch.
Strong communication skills to understand business requirements and convey analytical results effectively.
Ability to write clear and concise technical documentation.
Capability to work both independently and collaboratively within a team.


About The Team

The GoTo KYC Data Science Team develops critical ML models and components that enhance the security and reliability of GoTo’s payment systems. Our team members come from diverse backgrounds, bringing expertise in mathematics, statistics, machine learning, and deep learning to solve complex business challenges in GoPay.

We are passionate about both data science techniques and business impact, fostering a culture of continuous learning and collaboration through internal forums, discussions, and knowledge-sharing sessions. If you’re excited about working at the intersection of AI and financial technology, we’d love to have you on board! 🚀

About GoTo Group

GoTo is the largest digital ecosystem in Indonesia. GoTo's mission is to 'empower progress' by offering technology infrastructure and solutions that help everyone to access and thrive in the digital economy.

The GoTo ecosystem provides a wide range of services, including mobility, delivery, payments, financial services, and technology solutions for merchants. The ecosystem also provides e-commerce services through Tokopedia and banking services through its partnership with Bank Jago.

About Gojek

Gojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.

About GoTo Financial

GoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.

GoTo and its business units, including Gojek and GoToFinancial (""GoTo"") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.",https://id.linkedin.com/jobs/view/goto-financial-data-scientist-intern-at-goto-group-4324866769?position=17&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=ZYtMtMxzzG2nEYnzOiia5g%3D%3D,Machine Learning,Indonesia,"['pytorch', 'git', 'rust']",3,2026-05-31T09:48:23.649446
,Junior IOT Engineer,yipu yipu Corp (PT. Yipu Teknologi Alami),Banguntapan,2026-05-25,"Tentang Posisi Ini

Kami sedang mencari seorang Junior IoT Engineer yang cerdas, adaptif, dan memiliki passion mendalam di bidang Internet of Things (IoT).

Pada posisi ini, Anda tidak sekadar bekerja dengan perangkat keras — Anda akan menjadi arsitek penghubung antara dunia fisik dan dunia digital. Dari pemrograman mikrokontroler di level edge hingga pengiriman dan visualisasi data di cloud, Anda akan terlibat dalam seluruh lapisan ekosistem IoT secara menyeluruh.

Lebih dari itu, kami mendorong Anda untuk menjadikan teknologi AI dan Machine Learning sebagai multiplier effect — mempercepat proses pengembangan, mengoptimalkan logika kontrol, hingga menghadirkan solusi yang lebih cerdas dan antisipatif.

________________________________________

Tanggung Jawab Utama


Merancang, merakit, dan menguji sirkuit elektronika serta sistem sensor/aktuator untuk berbagai kebutuhan proyek IoT yang terintegrasi.
Menulis, mengoptimalkan, dan melakukan debugging firmware dan software untuk mengontrol perangkat keras secara presisi — dengan fokus utama pada Python dan C/C++.
Membangun dan mengelola pipeline data IoT secara end-to-end: dari perangkat edge (ESP32, Arduino, Raspberry Pi) hingga platform cloud (AWS IoT / Azure IoT / GCP IoT).
Mengimplementasikan protokol komunikasi IoT (MQTT, HTTP/HTTPS, WebSocket) dan jaringan nirkabel (Wi-Fi, LoRa, BLE) sesuai kebutuhan arsitektur sistem.
Mengembangkan atau mengintegrasikan model AI/Machine Learning — baik untuk analisis data sensor, deteksi anomali, maupun otomasi prediktif — ke dalam sistem IoT yang sedang dibangun.
Menganalisis, mendiagnosis, dan memecahkan masalah (troubleshooting) kegagalan sistem pada tingkat hardware maupun software secara sistematis.
Berkolaborasi lintas tim (produk, data, dan operasional) untuk memastikan solusi IoT yang dibangun relevan, scalable, dan siap produksi.


________________________________________

Kualifikasi & Persyaratan


Lulusan D3 / S1 dari jurusan Teknik Mekatronika, Teknik Elektro, Teknik Informatika, Rekayasa Sistem Komputer, atau bidang teknik lain yang relevan.
Memiliki pemahaman yang kuat tentang komponen elektronika, pembacaan skema sirkuit, dan instrumentasi dasar (multimeter, osiloskop, logic analyzer).
Menguasai Python sebagai bahasa utama; familiar dengan C/C++ untuk pemrograman mikrokontroler.
Berpengalaman atau memiliki pemahaman praktis dengan platform pengembangan IoT seperti ESP32, Arduino, dan/atau Raspberry Pi.
Memahami konsep integrasi sensor analog/digital dan cara kerja komponen aktuator (motor, pompa, relay, dll.).
Familiar dengan protokol komunikasi IoT (MQTT, HTTP/REST) dan konsep jaringan dasar (TCP/IP, Wi-Fi, BLE).
Memiliki pemahaman dasar tentang platform cloud IoT (AWS IoT Core, Azure IoT Hub, Google Cloud IoT, atau setara) dan konsep pengiriman serta penyimpanan data IoT.
Memiliki kemampuan atau ketertarikan serius pada bidang AI dan Machine Learning untuk diterapkan dalam konteks IoT (contoh: anomaly detection, predictive maintenance, time-series analysis).
Memiliki kemampuan problem-solving yang logis, terstruktur, dan tekun dalam proses trial-and-error di lingkungan laboratorium maupun lapangan.
Mampu bekerja secara mandiri dengan pengawasan minimal, namun tetap kolaboratif saat berkoordinasi dalam tim lintas fungsi.


________________________________________

Nilai Plus (Kualifikasi yang Diutamakan)


Memiliki portofolio proyek pribadi atau proyek akhir yang melibatkan sistem IoT end-to-end — mulai dari perangkat fisik, konektivitas, hingga tampilan data di cloud/dashboard.
Pernah mengimplementasikan atau bereksperimen dengan model AI/ML pada perangkat edge (edge AI / TinyML).
Familiar dengan tools visualisasi data IoT seperti Grafana, Node-RED, atau dashboard cloud native.
Memiliki pemahaman tentang keamanan dasar sistem IoT (enkripsi, autentikasi perangkat, secure communication).",https://id.linkedin.com/jobs/view/junior-iot-engineer-at-yipu-yipu-corp-pt-yipu-teknologi-alami-4418981468?position=18&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=7BLlQ%2FF20kuu8LQO%2Bps3vQ%3D%3D,Machine Learning,Indonesia,"['python', 'aws', 'azure', 'c++', 'gcp', 'git', 'keras', 'scala']",8,2026-05-31T09:48:30.251086
,Applied AI R&D Manager,PT Adicipta Inovasi Teknologi,Jakarta Barat,2026-05-26,"Responsibilities

Translate enterprise AI strategy into executable roadmaps
Oversee AI squads to deliver and scale AI models that drive operational and financial impact.
Collaborate with business units, Data & Analytics, and Technology to embed AI solutions into business workflows.
Work backwards to conceptualize and design analytic model frameworks to solve business problems
Strong communication skills to share your learnings, lead with the given strategy, get multiple stakeholders to buy into the vision and execution of the analytics roadmap




Qualifications

Bachelor's degree or equivalent experience in quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)
Proven expertise in AI productization, MLOps, and applied machine learning
Demonstrated success in leading AI teams delivering measurable ROI and operational efficiency
At least 5 years of leadership experience
Proven experience to formulate data science solutions to business problems
Proven ability to communicate with business and know business needs
Work experience and knowledge of more than one domain is a plus - Risk Analytics, Marketing Analytics, Fraud analytics etc.
Experience in Model Context Protocol is a plus",https://id.linkedin.com/jobs/view/applied-ai-r-d-manager-at-pt-adicipta-inovasi-teknologi-4418223779?position=19&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=Xs4wfhMJEWarrA9JpU04Aw%3D%3D,Machine Learning,Indonesia,[],0,2026-05-31T09:48:36.856305
,Intern [GIP] - Research & Data Analytics,Grab,Area DKI Jakarta,2026-05-26,"Company Description

About Grab and Our Workplace

Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits to build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.

Job Description

Grab Internship Program Overview:

Be a part of an exciting internship that last 4.5 Months from July 2026 - December 2026.

Work placement may be vary across Indonesia, ie, Jakarta, Medan, Surabaya, Bali, Semarang, Yogyakarta or where Grab operates.


You will be based onsite. You will be reporting to the Team Manager.
You will have to do research on our products and the market, where the output expectation is to support our new and ongoing programs. You will give suggestions and actions for our product development.


Qualifications

What Essential Skills You Will Need


Minimum GPA of 3.25 from reputable universities
College students or fresh graduates with a background in Economics, Management, Industrial Engineering, Statistics, or other similar majors.
Interpret large datasets, identify trends, and provide relevant insights.
Experience operating Microsoft Excel, Google Spreadsheets, or other data visualization & analysis tools would be a high plus, ie SQL, Phyton.
English proficiency in both written and verbal.


Additional Information

Life at Grab

We care about your well-being at Grab, here are some of the global benefits we offer our Interns:


Comprehensive training and personal development programs: You will develop your soft skills and hard skills curated for you
Mentoring by the Grab Leaders: You will be accompanied by a team of experienced leaders during the internship program
Government Medical benefit: We have you covered with 3 BPJAMSOSTEK programs
Engagement and networking activities: You will participate in fun & interactive engagements that not only entertain but also provide valuable networking opportunities
Balancing personal commitments and life's demands are made easier with our Flex Work arrangements such as differentiated hours


What We Stand For At Grab

We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",https://id.linkedin.com/jobs/view/intern-gip-research-data-analytics-at-grab-4419172307?position=20&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=aHIiybEjhrR%2BxpyXfL%2BjgQ%3D%3D,Machine Learning,Indonesia,['sql'],1,2026-05-31T09:48:43.467217
,Product Operations (S&R&A&C) - Sea Labs,Shopee,"Jakarta Raya, Indonesia",2026-05-24,"About The Team:

Sea Labs is at the core of the Sea platform development, supporting diverse business lines from e-commerce, supply chain, games, payment, and finance, among many others. The strong growth and unique positioning of Sea's e-commerce business, Shopee, spurred the launch of Sea Labs Indonesia. Since its inception, passionate engineers have charted the course to drive the best experience for our users in Indonesia, many of which solutions are even adapted to other regional markets.

Sea's hyper-growing business scale has transformed most ""innocent"" problems into huge technical challenges, and there is no better place to experience world-class projects first-hand if you love technologies as much as we do. Together with our passionate and driven teams, you'll get to develop your skills, build on industry knowledge, and collaborate with global teams in a dynamic space. Browse our Sea Labs Indonesia team openings to see how you can make an impact with us

About The Team:

Shopee Search & Recommendation team provides AI-based online services to our users. Behind the scenes, these services are powered by petabytes of data, numerous state-of-the-art machine learning algorithms, sophisticated and scalable service architectures, and creative business strategies. We create intelligence from massive seemingly nebulous data and turn innovative ideas into tangible products. We keep on breaking our systems’ limit to keep pace with Shopee's fast-growing business. We aim to deliver a “smart” shopping experience on users’ next click.

Job Description:


Bridging between local teams and regional Product Managers to assess all aspects of Content feature requirements from both business and product perspectives
Ensure the operational aspects of the feature development with the local team to support the timeliness of the deliverables of the features
Ensure smooth communication for new feature development & localization to local teams, such as conducting A/B testing and troubleshooting
Manage requests from internal stakeholders, support the end-to-end product operations from project planning, and execution, to reporting and measuring of performance related to content
Ensure daily workflow tasks are completed with good quality within designated timelines
Explore content products trends by conducting regular research and analysis of market
Drive the enhancement of the overall feature performance and user experience to achieve higher impact with developers and product managers


Requirements:


At least 1-2 years of experience in operational roles, or working with cross-functional teams is a plus
Bachelor’s degree across all disciplines
Have a track record of delivering results
Strong execution skills, attention to detail, ability to innovate and optimise business processes
Strong ownership, bias towards actions, get things done independently
Strong communication, especially in complex business/technical information verbally and in writing
Able to work in a dynamic environment with multiple parties involved
Analytical and quantitative reasoning with good critical thinking and data-based decision-making skills
Good command of Excel/Google Sheet. Basic knowledge of SQL",https://id.linkedin.com/jobs/view/product-operations-s-r-a-c-sea-labs-at-shopee-4357639523?position=21&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=DYlw4K0%2BDgzvp1PUIPgpOw%3D%3D,Machine Learning,Indonesia,"['scala', 'sql']",2,2026-05-31T09:48:50.084441
,AVP-Data Scientist Business Solution,PT. Indosat Tbk,"Jakarta Raya, Indonesia",2026-05-24,"Role Purpose

This position is responsible to transform our vast telecommunications datasets into high-value commercial assets. This role is unique: you will lead the end-to-end development of proprietary data products (Monetization) while simultaneously building a world-class professional services arm to help external clients solve complex problems through predictive modelling (Consulting). The ideal candidate bridges the gap between deep technical AI/ML expertise and commercial strategy, turning ""big data"" into ""big revenue""

Area Of Responsibilities

Data Monetization & Product


Strategy
Productize Telco Data: Identify, design, and launch data products (e.g., mobility insights, churn prediction, foot-traffic analytics) using anonymized subscriber data
Privacy-First Innovation: Ensure all products adhere to strict data privacy regulations through robust anonymization and differential privacy techniques
Tech Stack Ownership: Oversee the architecture for high-scale data processing and model deployment


Consulting & Client Services


External Advisory: Act as a lead consultant for external B2B clients, helping them identify high-impact AI use cases and roadmap their data journeys
Custom Model Development: Lead a team to build, validate, and deploy bespoke predictive models for external partners across various industries
Pre-sales Support: Partner with the sales team to provide technical validation during the pitching process for consulting engagements.


Leadership & Talent Growth


Team Building: Recruit and mentor a team of data scientists
Standardization: Establish Gold Standards for code quality, model reproducibility, and documentation across


Requirements


8+ years of experience in data science with 2+ years of experience in managing a team
Ownership mindset; customer insights are the foundation of the squad
Data-driven; pushes others to maintain an impact lens
Effective collaboration to drive further analysis and insights.


Related Experience


Proven track record in telecommunications or data monetization
Prior experience in a client-facing consulting role.


Skills


Deep knowledge of Python, GCP, end-to-end machine learning frameworks including MLOps.
Able to communicate technical results and insights to non-technical stakeholders clearly and concisely.
Excellent problem-solving skills and ability to work independently and as part of a cross-functional team.",https://id.linkedin.com/jobs/view/avp-data-scientist-business-solution-at-pt-indosat-tbk-4400917736?position=22&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=7zkyTpMTJ1GqT5dbk%2B1GhA%3D%3D,Machine Learning,Indonesia,"['python', 'gcp']",2,2026-05-31T09:48:56.690042
,AI Data & Platform Engineer,Medor.id,Kuta Utara,2026-05-29,"AI Data & Platform Engineer (Onsite in Bali)




About us: 

Medor is a leading recruitment partner in Indonesia and Asia-Pacific, bringing over a decade of experience. We specialize in finding top talent that aligns with company culture and expectations, utilizing thorough assessments to ensure the best fit. Our expertise covers all hiring levels across industries such as IT, construction, logistics, and finance. 




About the customer:

Our client is an international FMCG distribution company specializing in beverages, snacks, and confectionery products across 60+ countries worldwide. Operating with a lean and highly efficient structure, the company has made a major investment in building an AI-powered operational ecosystem to transform how sales, customer management, and internal workflows are handled.

Instead of scaling through headcount, they are building intelligent systems and AI agents that automate operations, support decision-making, and create a highly scalable commercial engine. Their current AI ecosystem is already live in production and continues to expand rapidly.




Job Summary: 

We are looking for an AI & Data Platforms Engineer to help build and scale a production-level AI operating ecosystem within a fast-growing international business.

In this role, you will work directly alongside a highly experienced AI and martech leader with deep expertise in building and scaling enterprise-grade digital ecosystems. You will co-own the platform architecture, AI orchestration, integrations, and data infrastructure, not as a support engineer, but as a trusted technical partner with strong ownership and autonomy.

This is an ideal opportunity for someone who enjoys startup environments, solving system-level problems, building AI-powered workflows, and working closely with founders and decision makers.




Responsibilities:

Build, optimize, and maintain AI agent workflows and orchestration systems
Design and improve prompt engineering, evaluation systems, and AI reliability frameworks
Manage and optimize Postgres/Supabase databases, schema evolution, permissions, and performance
Develop event-driven systems using cron jobs, queues, webhooks, and orchestration tools
Handle integrations across platforms such as Shopify, Airtable, Klaviyo, M365, WhatsApp platforms, and internal systems
Build lightweight internal tools and admin interfaces when needed
Improve data quality processes including normalization, deduplication, and identity resolution
Participate in architectural and infrastructure decisions for future AI programs
Collaborate directly with founders, marketing, and commercial teams to translate business ideas into scalable technical solutions
Ensure systems are reliable, maintainable, and production-ready




Who the client is looking for:

Around 6-8 years of experience in platform engineering, backend engineering, data platforms, or similar roles
Strong experience with PostgreSQL / SQL including schema design and query optimization
Comfortable with TypeScript / Node.js environments
Experience building or maintaining production AI/LLM workflows or AI agents
Familiar with event-driven architectures, cron systems, queues, and webhooks
Able to work with messy real-world production data and complex integrations
Strong systems thinking and ownership mentality
Comfortable working in a small, fast-moving, highly autonomous environment
Good written and verbal communication skills in English
Experience with Supabase, Vercel, Shopify, or martech ecosystems is a strong advantage




This role is not for you if:

You primarily seek a Next.js full-stack position. This is a platform engineering role within a martech and AI ecosystem.
You are a data scientist or ML researcher focused on training models. The work here is centered around orchestration, prompting, integrations, workflows, and production AI systems.
You prefer large organizations with rigid career paths and broad scopes. The client operates as a lean team of roughly 15 people, where you will work closely with a few key technical partners.
You view autonomous agents as mere industry hype. The client has moved beyond the hype phase and are actively refining these agents into dependable, production-ready assets.




For this position, the salary is between IDR 35.000.000 - 50.000.000 gross /month",https://id.linkedin.com/jobs/view/ai-data-platform-engineer-at-medor-id-4421082513?position=23&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=QJ7CI0E%2FcBPqWIW15AqQUg%3D%3D,Machine Learning,Indonesia,"['git', 'rust', 'scala', 'typescript', 'postgresql', 'sql']",6,2026-05-31T09:49:03.292604
,Data Analytics & AI Analyst - New Graduate 2026,ABeam Consulting Indonesia,Area DKI Jakarta,2026-05-25,"Start Your Consulting Journey with ABeam Consulting!

📅 Application Deadline: 5 June 2026

ABeam Consulting invites passionate and high-performing fresh graduates to join our New Graduate Hiring Program 2026 as a Data Analytics & AI Analyst.

This role focuses on delivering data-driven insights and analytical solutions to support business transformation initiatives across industries.

As a Graduate Analyst, you will undergo a comprehensive training program and gain hands-on experience working on real consulting projects involving data analytics, modeling, and visualization.

🔍 Role Overview

As a Data Analytics & AI Analyst, You Will


Support senior team members in developing analytical models and conducting result analysis
Apply modeling techniques to transform data into meaningful insights
Prepare data visualizations for client consumption
Contribute to delivering data-driven solutions in consulting projects


✅ Program Requirements

Educational Background (Preferred Majors)


Statistics
Mathematics


Other Requirements


Minimum GPA of 3.20/4.00
English proficiency at a business level (spoken and written)
Strong analytical and logical thinking skills
High attention to detail and accuracy
Strong communication and teamwork skills


Technical Skills


Familiarity with analytics and visualization tools such as R, Python, Tableau, and Power BI


Additional Qualifications


Basic understanding of analytics theory and modeling, with practical application during academic projects
Experience in data-related projects or internships
Ability to translate data into clear insights for business use
Proactive mindset in proposing and discussing solutions with the team
Willing to work in project-based consulting environments
Must have completed a bachelor’s degree (with a graduation certificate)
Available to start on 1 October 2026


🛠 Key Responsibilities


Apply and execute analytical models based on project direction
Ensure accuracy and reliability of analysis results
Develop a strong understanding of client business and operations to deliver valuable insights
Proactively propose and discuss alternative solutions with the team
Collaborate with both analytics and non-analytics teams during project execution


🏆 Six-Month Training Program Includes


Consulting Skills Training
Data Analytics Development
Business & Industry Insights
On-the-Job Training with real client projects


📩 How to Apply

Submit your CV and relevant certifications or portfolio (e.g., analytics projects).

Shortlisted candidates will be notified via email with further instructions.

🔗 For More Information, Please Visit

www.abeam.com",https://id.linkedin.com/jobs/view/data-analytics-ai-analyst-new-graduate-2026-at-abeam-consulting-indonesia-4408658575?position=24&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=ysRXIDhXXV2r1CnBp7d6IA%3D%3D,Machine Learning,Indonesia,"['tableau', 'python', 'power bi']",3,2026-05-31T09:49:09.896860
,"AVP-TFE Business Insights, Experiments and Automation",PT. Indosat Tbk,"Jakarta Raya, Indonesia",2026-05-25,"The Role Summary

The AVP of TFE Business Insights, Experiments and Automation owns three core areas for TFE (Telco Financial Ecosystem): (1) experiments, (2) insight generation for TFE products, and (3) AI and automation.

TFE products include Paket Darurat (emergency credit for prepaid users), SMS Banking and other products (eg. . The role is responsible for designing statistically rigorous experiments, generating actionable insights from data, and building AI/automation solutions that enable the team to operate at high velocity.

The role requires someone who can work independently across the full experiment lifecycle: from building hypotheses using behavioral data, to calculating sample sizes and power, to running the test, to analyzing results with proper statistical methods, to making the call on whether to scale, iterate, or kill.

We operate on a self-service principle where this role owns 80%+ of analysis end-to-end, minimizing dependency on the Data team for basic queries and experiment analysis.

Responsibilities


Experiment Design & Statistical Analysis
Design and run 10+ experiments per month with proper statistical methodology
Own the full experiment lifecycle: hypothesis → power analysis → sample sizing → execution → analysis → scaling decision
Calculate sample sizes, minimum detectable effects, and run duration before launching experiments
Apply proper statistical methods (ie. t-tests, chi-square, confidence intervals, p-values) to determine if results are significant
Maintain experiment tracking with proper control group management to ensure robustness of experiment results
Build the prioritization framework (ie. ICE scoring) to ensure effective deployment of resources
Business Insights & Analytics
Build and maintain dashboards for North Star metrics and experiment performance
Conduct funnel analysis, cohort analysis, and conversion optimization
Translate analytical findings into clear recommendations for leadership
Document learnings to ensure that the team has a robust system to track, learn, and compound from previous learnings
AI & Automation
Build automated reporting pipelines to reduce manual effort (ie. daily/weekly performance reports)
Design AI-powered workflows for campaign personalization and audience segmentation
Deploy self-hosted and self-developed AI/automation solutions to reduce manual effort
Build internal tools to support process execution, and drive adoption within team and across broader company
Drive adoption of internal AI tools (ie. ExperiLoom for experiment analysis, Palette for campaign execution)
Cross-Functional Collaboration
Work with Data Analytics & Engineering for data access, pipeline development, and experiment infrastructure
Partner with Data Science on model development (ie. propensity models, churn prediction)
Provide insights and recommendations to leadership backed by data


Key Qualifications And Skills


Analytical skills and SQL proficiency: The role requires someone who can independently build hypotheses from user behavior data and design statistically rigorous experiments. This includes the ability to query and analyze data in BigQuery using SQL. Must be comfortable with statistical concepts (ie. hypothesis testing, confidence intervals, p-values, power analysis, regression)
Experiment experience: Proven track record designing and analyzing A/B tests at scale
Experiment execution: Hands-on experience with setting up experiments using available tools (ie. communication channels, SMS, app communication tools, landing pages)
AI capabilities: Understanding of applications of data science models in experiments and marketing
Communication skills: Able to explain technical findings to non-technical stakeholders. Strong stakeholder management


Nice to Have


Background in telco, fintech, or insurance industries
Strong interest in applying AI (LLM and traditional ML), automation, and self-hosting into professional settings",https://id.linkedin.com/jobs/view/avp-tfe-business-insights-experiments-and-automation-at-pt-indosat-tbk-4418949837?position=25&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=WliZM7T%2BSRLPbS3VuJp4fw%3D%3D,Machine Learning,Indonesia,['sql'],1,2026-05-31T09:49:16.502906
,Senior Python Data Scraping Engineer (Freelance),Mindrift,Indonesia,2026-05-27,"Mindrift is looking for highly skilled Senior Python Data Scraping Engineers to join the Tendem project and drive specialized data scraping workflows within our hybrid AI + human system.

In this role, as an AI Pilot - that's how we refer to this role at Mindrift - you'll collaborate with Tendem Agents that handle repetitive tasks, while you provide critical thinking, domain expertise, and quality control to deliver accurate and actionable results.

This part-time remote opportunity is ideal for technical professionals with hands-on experience in web scraping, data extraction and processing.

What We Do

The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Generative AI by tapping into real-world expertise from across the globe.

This is a freelance role for a Tendem project. As a Senior Python Data Scraping Engineer, you'll handle data scraping tasks requiring technical precision for web extraction and processing, utilizing various tools such as our provided Apify and OpenRouter alongside your own resourceful approaches.

Key Responsibilities:


Own end-to-end data extraction workflows across complex websites, ensuring complete coverage, accuracy, and reliable delivery of structured datasets
Leverage internal tools (Apify, OpenRouter) alongside custom workflows to accelerate data collection, validation, and task execution while meeting defined requirements
Ensure reliable extraction from dynamic and interactive web sources, adapting approaches as needed to handle JavaScript-rendered content and changing site behavior
Enforce data quality standards through validation checks, cross-source consistency controls, adherence to formatting specifications, and systematic verification prior to delivery
Scale scraping operations for large datasets using efficient batching or parallelization, monitor failures, and maintain stability against minor site structure changes


Requirements:


At least 5+ years of relevant experience in data engineering, web scraping, automation, or software development (required)
Bachelor's or Master's Degree in Engineering, Applied Mathematics, Computer Science, or related technical fields is a plus
Candidates should have a strong technical foundation and practical experience with scripting, automation, and AI-assisted workflows. We are looking for specialists who can solve non-trivial problems, work confidently with LLMs, and systematically collect, structure, and validate data from diverse sources. A methodical, detail-oriented approach and the ability to work independently are essential
Strong experience in Python web scraping (BeautifulSoup, Selenium or similar), including dynamic content (JS, AJAX, infinite scroll) and APIs via proxies
Proven ability to extract data from complex structures (hierarchies, archived pages, inconsistent HTML)
Solid background in data cleaning, normalization, and validation, delivering structured datasets (CSV, JSON, Google Sheets)
Demonstrated experience handling anti-bot mechanisms and dynamic site structures at scale
Experience with cloud infrastructure (AWS or equivalent) and containerization (Docker) as part of real workflows
Hands-on experience with LLM frameworks (LangChain, OpenRouter, or similar) applied to automation tasks
Strong attention to detail and commitment to data accuracy
Self-directed work ethic with ability to troubleshoot independently
A link to GitHub is a plus
English proficiency: Upper-intermediate (B2) or above (required)


Project time expectations

For this project, tasks are estimated to require around 10-20 hours per week during active phases, based on project requirements. This is an estimate, not a guaranteed workload, and applies only while the project is active.

Compensation

On this project, contributors can earn up to $30 per hour equivalent, depending on their level and pace of contribution.

Compensation varies across projects depending on scope, complexity, and required expertise. Please note that other projects on the platform may offer different earning levels based on their requirements.",https://id.linkedin.com/jobs/view/senior-python-data-scraping-engineer-freelance-at-mindrift-4419812760?position=26&pageNum=0&refId=%2FZXVzkVfXjihCIOPLoZkdw%3D%3D&trackingId=jiuu64%2BlnPje%2FbWdOMpStQ%3D%3D,Machine Learning,Indonesia,"['python', 'aws', 'git', 'java', 'docker', 'javascript']",6,2026-05-31T09:49:23.107052
